Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-08-23T16:23:36.947,230616.3490,34.073,0.400,21.1
2021-08-23T16:23:36.989,230616.2176,34.091,0.403,22.8
2021-08-23T16:23:37.493,230616.3458,34.071,0.401,20.9
2021-08-23T16:23:38.629,230616.3510,34.130,0.404,22.0
2021-08-23T16:23:38.671,230616.3480,33.979,0.403,20.2
2021-08-23T16:23:39.045,230616.3637,34.113,0.406,24.4
2021-08-23T16:23:39.685,230616.3525,34.027,0.401,19.7
2021-08-23T16:23:40.402,230616.3652,34.165,0.405,24.5
2021-08-23T16:23:40.465,230616.3241,34.194,0.402,19.7
2021-08-23T16:23:41.048,230616.3599,34.166,0.403,23.1
2021-08-23T16:23:41.380,230616.3451,34.154,0.403,19.0
2021-08-23T16:23:41.681,230616.3565,34.179,0.402,23.3
2021-08-23T16:23:41.727,230616.3760,34.128,0.401,21.7
2021-08-23T16:23:42.260,230616.3504,34.170,0.404,22.0
2021-08-23T16:23:42.683,230616.3459,34.036,0.400,20.9
2021-08-23T16:23:42.942,230616.3487,34.172,0.403,22.4
2021-08-23T16:23:43.098,230616.3290,33.986,0.403,24.7
2021-08-23T16:23:43.854,230616.3417,34.177,0.403,21.5
2021-08-23T16:23:44.165,230616.3263,34.056,0.404,24.5
2021-08-23T16:23:44.284,230616.3336,34.184,0.405,21.6
2021-08-23T16:23:44.716,230616.3290,34.074,0.401,24.2
2021-08-23T16:23:45.126,230616.3381,34.181,0.405,21.4
2021-08-23T16:23:45.505,230616.3319,34.076,0.403,24.6
2021-08-23T16:23:45.917,230616.3566,34.181,0.404,21.3
2021-08-23T16:23:46.356,230616.3363,34.076,0.403,22.9
2021-08-23T16:23:47.018,230616.3610,34.175,0.402,21.3
2021-08-23T16:23:47.115,230616.3353,34.079,0.401,23.3
2021-08-23T16:23:47.753,230616.3615,34.163,0.404,21.0
2021-08-23T16:23:47.855,230616.3430,34.073,0.401,21.9
2021-08-23T16:23:48.143,230616.3643,34.171,0.403,20.9
2021-08-23T16:23:48.540,230616.3397,34.077,0.404,22.0
2021-08-23T16:23:48.991,230616.2372,34.048,0.404,20.1
2021-08-23T16:23:49.497,230616.3389,34.073,0.404,21.4
2021-08-23T16:23:50.127,230616.2283,34.120,0.407,19.5
2021-08-23T16:23:50.297,230616.3322,34.084,0.404,21.6
2021-08-23T16:23:51.017,230616.3535,34.280,0.405,19.7
2021-08-23T16:23:51.308,230616.3223,34.088,0.403,21.3
2021-08-23T16:23:51.418,230616.3379,34.302,0.403,19.2
2021-08-23T16:23:51.712,230616.3202,34.092,0.402,21.2
2021-08-23T16:23:52.497,230616.3199,34.264,0.403,21.1
2021-08-23T16:23:52.560,230616.3176,34.086,0.401,21.1
2021-08-23T16:23:53.252,230616.2065,34.134,0.404,21.0
2021-08-23T16:23:53.338,230616.3158,34.053,0.401,20.6
2021-08-23T16:23:53.745,230616.3285,34.088,0.403,24.2
2021-08-23T16:23:54.118,230616.3190,34.031,0.402,20.2
2021-08-23T16:23:54.793,230616.3384,34.159,0.402,24.4
2021-08-23T16:23:55.295,230616.1980,34.041,0.403,19.7
2021-08-23T16:23:56.016,230616.3455,34.171,0.405,23.6
2021-08-23T16:23:56.055,230616.3245,34.127,0.402,19.2
2021-08-23T16:23:56.211,230616.3450,34.170,0.406,23.8
2021-08-23T16:23:56.687,230616.3478,34.323,0.403,20.6
2021-08-23T16:23:57.121,230616.3452,34.168,0.404,22.7
2021-08-23T16:23:57.467,230616.3507,34.117,0.404,19.7
2021-08-23T16:24:00.878,230616.3415,34.173,0.405,22.8
2021-08-23T16:24:01.114,230616.2425,33.953,0.402,23.6
2021-08-23T16:24:01.360,230616.3351,34.172,0.405,21.7
2021-08-23T16:24:01.502,230616.3298,34.036,0.402,23.5
2021-08-23T16:24:01.834,230616.3275,34.176,0.402,21.9
2021-08-23T16:24:02.156,230616.3214,34.077,0.403,24.3
2021-08-23T16:24:02.417,230616.3182,34.180,0.402,21.3
2021-08-23T16:24:02.724,230616.3158,34.087,0.400,23.3
2021-08-23T16:24:03.383,230616.3223,34.179,0.402,21.0
2021-08-23T16:24:03.703,230616.3173,34.086,0.402,22.0
