633.192475417254	705
633.226091307023	715
633.259704248817	717
633.293314241793	706
633.326921285109	710
633.360525377922	714
633.39412651939	710
633.427724708671	703
633.461319944924	705
633.494912227307	710
633.528501554979	707
633.562087927099	710
633.595671342825	706
633.629251801317	715
633.662829301735	710
633.696403843238	711
633.729975424986	711
633.763544046139	718
633.797109705858	713
633.830672403302	714
633.864232137632	715
633.89778890801	711
633.931342713595	713
633.96489355355	710
633.998441427036	709
634.031986333214	712
634.065528271246	718
634.099067240294	718
634.13260323952	718
634.166136268087	721
634.199666325157	724
634.233193409893	716
634.266717521458	719
634.300238659014	714
634.333756821726	708
634.367272008757	708
634.40078421927	712
634.43429345243	714
634.467799707401	726
634.501302983346	723
634.53480327943	725
634.568300594819	716
634.601794928677	719
634.635286280168	718
634.668774648459	722
634.702260032715	722
634.735742432101	720
634.769221845784	716
634.802698272929	718
634.836171712703	714
634.869642164272	720
634.903109626803	722
634.936574099462	720
634.970035581417	725
635.003494071835	724
635.036949569883	726
635.07040207473	730
635.103851585542	725
635.137298101488	722
635.170741621736	730
635.204182145455	727
635.237619671813	727
635.271054199978	729
635.304485729121	735
635.33791425841	734
635.371339787015	734
635.404762314105	744
635.43818183885	737
635.47159836042	732
635.505011877985	727
635.538422390716	729
635.571829897783	737
635.605234398357	730
635.63863589161	733
635.672034376711	733
635.705429852833	739
635.738822319148	734
635.772211774826	733
635.80559821904	737
635.838981650963	733
635.872362069766	731
635.905739474623	729
635.939113864705	732
635.972485239187	731
636.00585359724	730
636.039218938039	734
636.072581260758	726
636.105940564569	739
636.139296848647	739
636.172650112166	747
636.206000354301	735
636.239347574226	735
636.272691771116	733
636.306032944145	736
636.33937109249	745
636.372706215325	743
636.406038311826	740
636.439367381169	742
636.47269342253	748
636.506016435085	746
636.53933641801	757
636.572653370482	756
636.605967291678	754
636.639278180775	760
636.67258603695	750
636.705890859381	743
636.739192647244	750
636.772491399718	736
636.805787115982	731
636.839079795212	746
636.872369436588	740
636.905656039287	731
636.93893960249	743
636.972220125375	739
637.005497607121	744
637.038772046907	753
637.072043443914	749
637.10531179732	743
637.138577106307	745
637.171839370054	744
637.205098587743	749
637.238354758552	750
637.271607881664	753
637.304857956259	752
637.338104981518	756
637.371348956624	735
637.404589880758	741
637.437827753101	732
637.471062572835	746
637.504294339144	744
637.537523051209	742
637.570748708214	735
637.60397130934	739
637.637190853771	740
637.670407340691	740
637.703620769282	752
637.73683113873	747
637.770038448217	760
637.803242696927	743
637.836443884046	748
637.869642008757	743
637.902837070245	742
637.936029067695	738
637.969218000293	731
638.002403867223	739
638.035586667672	733
638.068766400825	742
638.101943065868	738
638.135116661986	738
638.168287188368	734
638.201454644199	734
638.234619028665	737
638.267780340954	734
638.300938580254	741
638.334093745751	734
638.367245836633	739
638.400394852089	731
638.433540791305	737
638.466683653471	731
638.499823437774	737
638.532960143404	733
638.566093769549	743
638.599224315398	730
638.632351780141	729
638.665476162967	739
638.698597463066	728
638.731715679628	727
638.764830811842	738
638.7979428589	717
638.831051819991	728
638.864157694307	723
638.897260481038	725
638.930360179375	717
638.96345678851	727
638.996550307635	729
639.029640735941	727
639.06272807262	734
639.095812316865	725
639.128893467867	715
639.16197152482	728
639.195046486916	727
639.228118353348	727
639.26118712331	728
639.294252795994	728
639.327315370596	727
639.360374846307	727
639.393431222324	724
639.426484497839	724
639.459534672048	719
639.492581744144	726
639.525625713324	722
639.558666578782	726
639.591704339713	719
639.624738995314	728
639.657770544779	726
639.690798987305	725
639.723824322088	727
639.756846548324	720
639.78986566521	715
639.822881671943	722
639.85589456772	714
639.888904351738	717
639.921911023194	714
639.954914581286	722
639.987915025213	716
640.020912354172	716
640.053906567361	715
640.086897663979	712
