Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-08-13T18:40:38.738,246726.5971,34.129,0.109,33.4
2021-08-13T18:40:39.161,246726.5919,34.041,0.109,33.2
2021-08-13T18:40:39.531,246726.6002,34.129,0.108,32.8
2021-08-13T18:40:39.961,246726.5975,34.041,0.109,33.3
2021-08-13T18:40:40.331,246726.6018,34.129,0.108,33.3
2021-08-13T18:40:40.761,246726.5982,34.044,0.108,33.7
2021-08-13T18:40:41.131,246726.6077,34.131,0.108,33.4
2021-08-13T18:40:41.559,246726.5984,34.041,0.108,33.5
2021-08-13T18:40:41.928,246726.6111,34.132,0.108,32.8
2021-08-13T18:40:42.358,246726.5973,34.042,0.108,33.1
2021-08-13T18:40:42.728,246726.6103,34.132,0.108,32.8
2021-08-13T18:40:43.155,246726.6098,34.050,0.108,33.3
2021-08-13T18:40:43.526,246726.6115,34.134,0.108,33.4
2021-08-13T18:40:43.956,246726.5929,34.038,0.108,33.6
2021-08-13T18:40:44.326,246726.6179,34.135,0.108,33.6
2021-08-13T18:40:44.746,246726.6003,34.039,0.108,33.5
2021-08-13T18:40:45.116,246726.6126,34.134,0.108,33.6
2021-08-13T18:40:45.546,246726.6125,34.049,0.108,33.5
2021-08-13T18:40:45.916,246726.6221,34.139,0.108,33.5
2021-08-13T18:40:46.346,246726.6070,34.044,0.108,31.7
2021-08-13T18:40:46.716,246726.6310,34.141,0.108,33.4
2021-08-13T18:40:47.144,246726.6097,34.046,0.108,33.6
2021-08-13T18:40:47.514,246726.6279,34.140,0.108,33.0
2021-08-13T18:40:47.944,246726.6075,34.044,0.108,33.5
2021-08-13T18:40:48.304,246726.6268,34.137,0.108,33.2
2021-08-13T18:40:48.744,246726.6121,34.047,0.108,33.2
2021-08-13T18:40:49.104,246726.6306,34.140,0.108,33.1
2021-08-13T18:40:49.534,246726.6128,34.048,0.108,33.6
2021-08-13T18:40:49.904,246726.6364,34.142,0.108,33.3
2021-08-13T18:40:50.344,246726.6170,34.055,0.108,33.3
2021-08-13T18:40:50.704,246726.6076,34.142,0.108,33.2
2021-08-13T18:40:51.134,246726.6147,34.053,0.108,33.8
2021-08-13T18:40:51.494,246726.6042,34.144,0.108,32.9
2021-08-13T18:40:51.935,246726.6200,34.050,0.108,34.0
2021-08-13T18:40:52.305,246726.6114,34.146,0.108,33.1
2021-08-13T18:40:52.734,246726.6228,34.050,0.108,33.7
2021-08-13T18:40:53.100,246726.6141,34.144,0.108,32.9
2021-08-13T18:40:53.532,246726.6200,34.050,0.109,33.7
2021-08-13T18:40:53.900,246726.6120,34.148,0.108,33.4
2021-08-13T18:40:54.329,246726.6192,34.051,0.108,33.3
2021-08-13T18:40:54.697,246726.6171,34.149,0.109,32.4
2021-08-13T18:40:55.127,246726.6284,34.060,0.110,33.4
2021-08-13T18:40:55.494,246726.6196,34.154,0.109,33.3
2021-08-13T18:40:55.917,246726.6283,34.055,0.110,33.8
2021-08-13T18:40:56.293,246726.6249,34.153,0.110,33.1
2021-08-13T18:40:56.714,246726.6278,34.052,0.110,33.4
2021-08-13T18:40:57.091,246726.4789,34.041,0.111,33.6
2021-08-13T18:40:57.515,246725.6578,33.742,0.109,33.9
2021-08-13T18:40:57.889,246725.5001,33.743,0.109,33.9
2021-08-13T18:40:58.316,246725.4805,33.682,0.109,33.9
2021-08-13T18:40:58.678,246725.5043,33.742,0.109,33.5
2021-08-13T18:40:59.108,246725.4794,33.682,0.110,33.9
2021-08-13T18:40:59.478,246725.5011,33.740,0.109,32.7
2021-08-13T18:40:59.908,246725.4786,33.683,0.109,34.0
2021-08-13T18:41:00.278,246725.5042,33.741,0.109,32.8
2021-08-13T18:41:00.718,246725.4796,33.686,0.109,33.2
2021-08-13T18:41:01.078,246725.5027,33.742,0.109,33.8
2021-08-13T18:41:01.498,246725.4802,33.685,0.109,32.0
2021-08-13T18:41:01.874,246725.5074,33.742,0.109,33.6
2021-08-13T18:41:02.296,246725.4850,33.683,0.109,33.7
2021-08-13T18:41:02.663,246725.5098,33.738,0.108,31.9
2021-08-13T18:41:03.097,246725.4899,33.693,0.109,34.4
2021-08-13T18:41:03.467,246725.5008,33.741,0.109,34.1
2021-08-13T18:41:03.897,246725.4789,33.683,0.109,32.6
2021-08-13T18:41:04.266,246725.5110,33.738,0.109,33.1
2021-08-13T18:41:04.687,246725.4858,33.695,0.109,33.6
2021-08-13T18:41:05.057,246725.5085,33.742,0.108,33.1
2021-08-13T18:41:05.497,246725.4869,33.686,0.109,34.0
2021-08-13T18:41:05.857,246725.4794,33.739,0.109,32.9
2021-08-13T18:41:06.287,246725.4885,33.686,0.109,31.1
2021-08-13T18:41:06.657,246725.4761,33.739,0.108,34.3
2021-08-13T18:41:07.085,246725.4948,33.694,0.109,32.4
2021-08-13T18:41:07.455,246725.4768,33.739,0.109,33.2
2021-08-13T18:41:07.885,246725.4838,33.686,0.109,32.2
2021-08-13T18:41:08.255,246725.4742,33.740,0.109,33.0
2021-08-13T18:41:08.675,246725.4965,33.695,0.109,32.6
2021-08-13T18:41:09.045,246725.4702,33.741,0.109,33.6
2021-08-13T18:41:09.475,246725.4897,33.687,0.109,33.0
2021-08-13T18:41:09.853,246725.5016,33.737,0.109,32.5
2021-08-13T18:41:10.274,246725.4928,33.688,0.110,33.9
2021-08-13T18:41:10.644,246725.4986,33.735,0.109,33.5
2021-08-13T18:41:11.074,246725.4972,33.689,0.109,32.6
2021-08-13T18:41:11.444,246725.4943,33.736,0.110,32.7
2021-08-13T18:41:11.871,246725.4900,33.692,0.109,32.9
2021-08-13T18:41:12.242,246725.4986,33.735,0.109,33.4
2021-08-13T18:41:12.676,246725.5006,33.698,0.110,34.7
2021-08-13T18:41:13.044,246725.4974,33.733,0.110,33.6
2021-08-13T18:41:13.472,246725.5026,33.693,0.109,33.4
2021-08-13T18:41:13.832,246725.5120,33.741,0.109,33.5
2021-08-13T18:41:14.262,246725.5031,33.693,0.110,31.6
2021-08-13T18:41:14.632,246725.5046,33.732,0.109,33.2
2021-08-13T18:41:15.062,246725.4954,33.690,0.109,33.1
2021-08-13T18:41:15.432,246725.5014,33.739,0.109,33.1
2021-08-13T18:41:15.862,246725.5057,33.700,0.109,34.3
2021-08-13T18:41:16.232,246725.5136,33.740,0.109,34.2
2021-08-13T18:41:16.662,246725.5005,33.696,0.109,32.8
2021-08-13T18:41:17.029,246725.5010,33.740,0.109,33.8
2021-08-13T18:41:17.460,246725.5026,33.693,0.109,33.4
2021-08-13T18:41:17.830,246725.5051,33.739,0.109,34.3
2021-08-13T18:41:18.250,246725.5100,33.693,0.109,33.6
