Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-08-10T18:31:36.369,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:37.844,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:40.356,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:41.850,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:44.340,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:45.846,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:48.361,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:49.846,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:52.344,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:53.844,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:56.357,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:31:57.851,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:00.345,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:01.844,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:04.357,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:05.842,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:08.339,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:09.838,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:12.352,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:13.840,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:16.336,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:17.836,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:20.351,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:21.837,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:24.336,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:25.834,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:28.351,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:29.836,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:32.348,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:33.858,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:36.352,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:37.835,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:40.350,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:41.838,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:44.342,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:45.828,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:48.326,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:49.826,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:52.341,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:53.828,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:56.324,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:32:57.826,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:00.337,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:01.822,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:04.320,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:05.820,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:08.333,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:09.825,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:12.337,247822.3755,2.312,4.19e-02,23.5
2021-08-10T18:33:13.842,247822.3755,2.312,4.19e-02,23.5
