580.464432919528	824.799987792969
580.601360617811	819.599975585938
580.738284502073	824.400024414063
580.875204569022	821.200012207031
581.012120815371	823.599975585938
581.14903323783	818.400024414063
581.28594183311	823.200012207031
581.422846597921	826.799987792969
581.559747528976	821.700012207031
581.696644622986	821.200012207031
581.833537876662	821.799987792969
581.970427286717	827.799987792969
582.107312849862	821.599975585938
582.244194562811	828.400024414063
582.381072422275	822.599975585938
582.517946424968	817.5
582.654816567603	823.200012207031
582.791682846892	819.099975585938
582.928545259549	823.5
583.065403802287	821.700012207031
583.202258471821	825.400024414063
583.339109264865	822.299987792969
583.475956178132	824.5
583.612799208337	829.700012207031
583.749638352195	822.799987792969
583.886473606421	819.799987792969
584.023304967729	823.900024414063
584.160132432835	828.799987792969
584.296955998454	825.400024414063
584.433775661303	822.299987792969
584.570591418096	829.099975585938
584.707403265551	826.700012207031
584.844211200382	825.5
584.981015219308	823.099975585938
585.117815319044	828.900024414063
585.254611496308	829.099975585938
585.391403747816	829.099975585938
585.528192070287	826.700012207031
585.664976460437	830.400024414063
585.801756914985	831.299987792969
585.938533430648	828.299987792969
586.075306004145	827
586.212074632194	833.200012207031
586.348839311514	830.099975585938
586.485600038823	832.400024414063
586.622356810841	828.799987792969
586.759109624288	831
586.895858475882	839
587.032603362343	835.099975585938
587.169344280392	833.700012207031
587.306081226748	829.299987792969
587.442814198132	832
587.579543191265	832.299987792969
587.716268202867	831.299987792969
587.852989229659	834.400024414063
587.989706268363	833.900024414063
588.1264193157	832
588.263128368392	831.900024414063
588.399833423161	829.599975585938
588.536534476729	828.400024414063
588.673231525818	830.5
588.809924567151	834.900024414063
588.946613597451	832.700012207031
589.083298613441	836.299987792969
589.219979611843	828.599975585938
589.356656589383	832.200012207031
589.493329542783	830
589.629998468767	826.099975585938
589.766663364059	832.5
589.903324225384	839.099975585938
590.039981049467	834
590.176633833032	833.200012207031
590.313282572805	835.400024414063
590.44992726551	833.599975585938
590.586567907873	834
590.723204496621	834.599975585938
590.859837028478	833.599975585938
590.996465500171	836.400024414063
591.133089908428	833.799987792969
591.269710249973	833.900024414063
591.406326521534	837.599975585938
591.542938719839	834.299987792969
591.679546841615	831.799987792969
591.816150883589	833.700012207031
591.952750842489	829.599975585938
592.089346715043	836.799987792969
592.22593849798	838.099975585938
592.362526188027	839.099975585938
592.499109781914	836.400024414063
592.63568927637	836.700012207031
592.772264668124	834.599975585938
592.908835953906	835.200012207031
593.045403130444	832.799987792969
593.18196619447	835.700012207031
593.318525142712	835.099975585938
593.455079971903	839.200012207031
593.591630678771	837.299987792969
593.728177260049	835.299987792969
593.864719712466	837.299987792969
594.001258032756	829.599975585938
594.137792217648	831.5
594.274322263875	830.099975585938
594.41084816817	832.599975585938
594.547369927263	842.400024414063
594.683887537888	840.599975585938
594.820400996778	843.400024414063
594.956910300666	837.599975585938
595.093415446284	835.900024414063
595.229916430367	838.5
595.366413249648	835.599975585938
595.502905900861	832.200012207031
595.63939438074	839.400024414063
595.77587868602	836.299987792969
595.912358813436	837.099975585938
596.048834759722	839.599975585938
596.185306521613	837.599975585938
596.321774095846	838.299987792969
596.458237479155	835
596.594696668277	835.900024414063
596.731151659948	834.299987792969
596.867602450904	837.299987792969
597.004049037881	840.599975585938
597.140491417618	837.099975585938
597.276929586851	843.299987792969
597.413363542317	841.299987792969
597.549793280754	842.900024414063
597.6862187989	839.900024414063
597.822640093492	834.900024414063
597.959057161271	833
598.095469998973	833.099975585938
598.231878603339	838
598.368282971106	842.099975585938
598.504683099015	843.200012207031
598.641078983805	843.099975585938
598.777470622216	845.400024414063
598.913858010989	840.099975585938
599.050241146863	841.599975585938
599.186620026579	839
599.322994646878	842.299987792969
599.459365004502	839.400024414063
599.595731096191	843.299987792969
599.732092918687	842.5
599.868450468733	842.599975585938
600.00480374307	842.700012207031
600.141152738441	840.200012207031
600.277497451589	845.299987792969
600.413837879256	840.099975585938
600.550174018185	843.900024414063
600.686505865121	835.400024414063
600.822833416806	836.799987792969
600.959156669986	842.5
601.095475621403	840.599975585938
601.231790267802	841.799987792969
601.368100605929	841.599975585938
601.504406632528	842.200012207031
601.640708344344	840.700012207031
601.777005738123	840.299987792969
601.913298810611	839.400024414063
602.049587558553	837.099975585938
602.185871978697	834.599975585938
602.322152067788	836.400024414063
602.458427822573	835.200012207031
602.5946992398	838.700012207031
602.730966316215	844.299987792969
602.867229048567	839.799987792969
603.003487433603	841.299987792969
603.139741468072	840
603.275991148721	843.200012207031
603.412236472299	836.599975585938
603.548477435556	829.099975585938
603.68471403524	837.599975585938
603.820946268102	834.5
603.957174130889	834.5
604.093397620354	836.700012207031
604.229616733245	838.400024414063
604.365831466314	836.099975585938
604.502041816311	839.700012207031
604.638247779987	836
604.774449354093	831.799987792969
604.910646535382	838
605.046839320604	837.900024414063
605.183027706512	834.900024414063
605.319211689859	835
605.455391267398	830.299987792969
605.59156643588	835.5
605.727737192059	834.799987792969
605.863903532689	839.5
606.000065454523	837.5
606.136222954316	841.900024414063
606.272376028822	837.900024414063
606.408524674794	840.099975585938
606.544668888989	830.900024414063
606.680808668162	836.900024414063
606.816944009066	833.400024414063
606.953074908459	834.700012207031
607.089201363097	833.900024414063
607.225323369734	835.200012207031
607.361440925129	833.700012207031
607.497554026037	839.5
607.633662669215	837
607.769766851422	832
607.905866569414	833.799987792969
608.04196181995	837
608.178052599787	839.299987792969
608.314138905684	836.299987792969
608.450220734399	831.599975585938
608.586298082692	834.700012207031
608.722370947322	830.299987792969
608.858439325049	829.599975585938
608.994503212631	827.400024414063
609.13056260683	831.900024414063
609.266617504406	830.700012207031
609.402667902118	829.900024414063
609.538713796729	832.5
609.674755185	837.099975585938
609.810792063691	836.700012207031
609.946824429565	837.200012207031
610.082852279384	833.099975585938
610.21887560991	833.799987792969
610.354894417905	827
610.490908700134	829.799987792969
610.626918453358	827.400024414063
610.762923674341	829.200012207031
610.898924359848	831.400024414063
611.034920506642	827.400024414063
611.170912111487	823.700012207031
611.306899171148	827.900024414063
611.442881682391	826.299987792969
611.57885964198	828.900024414063
611.71483304668	831.400024414063
611.850801893258	834.200012207031
611.986766178479	826.900024414063
612.12272589911	829.099975585938
612.258681051918	833.799987792969
612.39463163367	828.599975585938
612.530577641132	835.5
612.666519071072	826.900024414063
612.802455920258	830.799987792969
612.938388185459	826.400024414063
613.074315863441	829.099975585938
613.210238950976	824.299987792969
613.34615744483	825.900024414063
613.482071341773	830.799987792969
613.617980638576	830.900024414063
613.753885332007	833.099975585938
613.889785418837	828.5
614.025680895837	828.299987792969
614.161571759777	828.200012207031
614.297458007427	826.5
614.433339635561	824
614.569216640948	829.799987792969
614.705089020361	830.599975585938
614.840956770572	830
614.976819888354	825.299987792969
615.11267837048	831.599975585938
615.248532213722	834.5
615.384381414854	842.200012207031
615.52022597065	843.400024414063
615.656065877883	846.799987792969
615.791901133328	843.200012207031
615.92773173376	848.599975585938
616.063557675954	843.799987792969
616.199378956683	844.5
616.335195572725	838.900024414063
616.471007520855	837.200012207031
616.606814797849	841.299987792969
