Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-08-03T14:48:36.100,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:37.424,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:39.856,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:41.169,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:42.591,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:45.070,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:46.488,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:47.802,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:50.239,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:51.543,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:52.965,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:55.449,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:56.861,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:48:58.185,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:00.615,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:01.936,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:03.358,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:05.838,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:07.240,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:08.567,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:11.013,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:12.372,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:13.762,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:16.220,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:17.670,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:18.991,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:21.410,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:22.756,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:24.142,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:26.596,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:28.025,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:29.354,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:31.762,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:33.088,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:34.516,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:36.992,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:38.398,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:39.718,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:42.151,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:43.473,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:44.894,248988.1354,4.190,8.16e-02,42.0
2021-08-03T14:49:47.370,248988.1354,4.190,8.16e-02,42.0
