Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-08-09T17:43:25.751,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:28.262,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:29.662,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:30.997,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:33.439,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:34.728,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:36.178,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:38.688,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:40.068,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:41.428,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:43.876,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:45.156,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:46.616,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:49.114,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:50.509,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:51.849,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:54.305,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:55.585,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:57.045,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:43:59.553,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:00.954,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:02.285,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:04.733,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:06.013,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:07.473,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:09.988,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:11.381,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:12.723,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:15.178,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:16.459,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:17.910,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:20.417,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:21.804,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:23.149,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:25.600,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:26.888,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:28.334,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:30.844,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:32.234,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:33.584,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:36.056,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:37.381,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:38.791,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:41.281,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:42.669,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:44.019,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:46.478,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:47.769,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:49.199,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:51.723,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:53.175,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:54.490,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:56.895,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:58.197,248895.2647,4.179,2.12e-03,30.8
2021-08-09T17:44:59.629,248895.2647,4.179,2.12e-03,30.8
