Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-07-27T19:04:32.676,0,0,0,0
2021-07-27T19:04:35.291,0,0,0,0
2021-07-27T19:04:36.673,0,0,0,0
2021-07-27T19:04:39.272,0,0,0,0
2021-07-27T19:04:40.677,0,0,0,0
2021-07-27T19:04:43.270,0,0,0,0
2021-07-27T19:04:44.645,0,0,0,0
2021-07-27T19:04:47.230,0,0,0,0
2021-07-27T19:04:48.644,0,0,0,0
2021-07-27T19:04:51.237,0,0,0,0
2021-07-27T19:04:52.622,0,0,0,0
2021-07-27T19:04:55.214,0,0,0,0
2021-07-27T19:04:56.622,0,0,0,0
2021-07-27T19:04:59.217,0,0,0,0
2021-07-27T19:05:00.607,0,0,0,0
2021-07-27T19:05:03.208,0,0,0,0
2021-07-27T19:05:04.621,0,0,0,0
2021-07-27T19:05:07.208,0,0,0,0
2021-07-27T19:05:08.583,0,0,0,0
2021-07-27T19:05:11.192,0,0,0,0
2021-07-27T19:05:12.590,0,0,0,0
2021-07-27T19:05:15.183,0,0,0,0
2021-07-27T19:05:16.574,0,0,0,0
2021-07-27T19:05:19.176,0,0,0,0
2021-07-27T19:05:20.583,0,0,0,0
2021-07-27T19:05:23.169,0,0,0,0
2021-07-27T19:05:24.555,0,0,0,0
2021-07-27T19:05:27.147,0,0,0,0
2021-07-27T19:05:28.544,0,0,0,0
2021-07-27T19:05:31.152,0,0,0,0
2021-07-27T19:05:32.541,0,0,0,0
2021-07-27T19:05:35.150,0,0,0,0
2021-07-27T19:05:36.532,0,0,0,0
2021-07-27T19:05:39.148,0,0,0,0
2021-07-27T19:05:40.518,0,0,0,0
2021-07-27T19:05:43.141,0,0,0,0
2021-07-27T19:05:44.518,0,0,0,0
2021-07-27T19:05:47.144,0,0,0,0
2021-07-27T19:05:48.511,0,0,0,0
2021-07-27T19:05:51.141,0,0,0,0
2021-07-27T19:05:52.563,0,0,0,0
2021-07-27T19:05:55.118,0,0,0,0
2021-07-27T19:05:56.502,0,0,0,0
2021-07-27T19:05:59.103,0,0,0,0
2021-07-27T19:06:00.495,0,0,0,0
2021-07-27T19:06:03.097,0,0,0,0
2021-07-27T19:06:04.285,0,0,0,0
2021-07-27T19:06:07.102,0,0,0,0
2021-07-27T19:06:08.492,0,0,0,0
2021-07-27T19:06:11.105,0,0,0,0
2021-07-27T19:06:12.514,0,0,0,0
2021-07-27T19:06:15.070,0,0,0,0
2021-07-27T19:06:16.458,0,0,0,0
2021-07-27T19:06:19.064,0,0,0,0
2021-07-27T19:06:20.446,0,0,0,0
2021-07-27T19:06:23.038,0,0,0,0
2021-07-27T19:06:24.444,0,0,0,0
2021-07-27T19:06:27.054,0,0,0,0
2021-07-27T19:06:28.429,0,0,0,0
2021-07-27T19:06:31.069,0,0,0,0
2021-07-27T19:06:32.438,0,0,0,0
2021-07-27T19:06:35.056,0,0,0,0
2021-07-27T19:06:36.477,0,0,0,0
2021-07-27T19:06:39.032,0,0,0,0
2021-07-27T19:06:40.438,0,0,0,0
2021-07-27T19:06:43.033,0,0,0,0
2021-07-27T19:06:44.409,0,0,0,0
2021-07-27T19:06:47.004,0,0,0,0
2021-07-27T19:06:48.410,0,0,0,0
2021-07-27T19:06:51.033,0,0,0,0
2021-07-27T19:06:52.411,0,0,0,0
2021-07-27T19:06:55.008,0,0,0,0
2021-07-27T19:06:56.395,0,0,0,0
2021-07-27T19:06:59.022,0,0,0,0
2021-07-27T19:07:00.388,0,0,0,0
2021-07-27T19:07:03.005,0,0,0,0
2021-07-27T19:07:04.417,0,0,0,0
2021-07-27T19:07:07.006,0,0,0,0
