Timestamp,Cursor 1 Wavelength,Cursor 1 FWHM,Cursor 1 Intensity,Cursor 1 OSNR
2021-08-09T19:22:12.024,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:13.445,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:15.920,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:17.328,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:18.647,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:21.082,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:22.402,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:23.821,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:26.305,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:27.719,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:29.036,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:31.473,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:32.787,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:34.210,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:36.689,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:38.102,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:39.419,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:41.857,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:43.172,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:44.592,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:47.072,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:48.485,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:49.803,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:52.241,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:53.556,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:54.977,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:57.457,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:22:58.872,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:00.188,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:02.624,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:03.939,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:05.361,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:07.840,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:09.258,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:10.571,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:13.016,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:14.359,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:15.770,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:18.221,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:19.640,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:20.969,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:23.389,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:24.703,248895.2647,4.179,2.12e-03,30.8
2021-08-09T19:23:26.131,248895.2647,4.179,2.12e-03,30.8
